source,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,BUDGE BUDGE,156,ASHOK KUMAR DEB,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,DR TARUN KUMAR ADAK,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,46850,12/12,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,BURWAN,67,SUKHEN KUMAR BAGDI,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,PROTIMA RAJAK,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,22300,13/13,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,CANNING PASCHIM,138,PARESH RAM DAS,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,Prasanta Bayen,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,40665,23/23,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,CANNING PURBA,139,MD BAHARUL ISLAM,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,ARABUL ISLAM,All India Secular Front i Party Wise State Trends Leading In : 0 Won In : 1 Trailing In : 0,All India Secular Front,i Party Wise State Trends Leading In : 0 Won In : 1 Trailing In : 0,Leading In,:,0,Won In,:,1,Trailing In,:,0,91954,22/22,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,All India Secular Front,i Party Wise State Trends Leading In : 0 Won In : 1 Trailing In : 0,Leading In,:,0,Won In,:,1,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Won In,:,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,CHAKDAHA,91,BANKIM CHANDRA GHOSH,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,SUBHANKAR SINGHA (JISHU),All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,36945,22/22,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,CHAKULIA,31,AZAD MINHAJUL ARFIN,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,MANOJ KUMAR JAIN,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,28011,21/21,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,CHAMPDANI,187,DILIP SINGH,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,ARINDAM GUIN (BUBAI),All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,3026,26/26,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,CHANCHAL,45,PRASUN BANERJEE,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,RATAN DAS,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,63874,22/22,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS253.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Status Known For 293 out of 293 Constituencies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Constituency,Const. No.,Leading Candidate,Leading Party,Trailing Candidate,Trailing Party,Margin,Round,Status,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,CHANDANNAGAR,189,Deepanjan Kumar Guha,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,Indranil Sen,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,13441,23/23,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,CHANDIPUR,211,PIJUSH KANTI DAS,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,UTTAM BARIK,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,20270,13/13,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,CHANDITALA,194,SWATI KHANDOKER,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,DEBASISH MUKHERJEE,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,19663,24/24,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,CHANDRAKONA,232,SUKANTA DOLUI,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,DOLOI SURJYA KANTA,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,33481,19/19,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Won In,:,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Leading In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Won In,:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,CHAPRA,82,JEBER SEKH,All India Trinamool Congress i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,SAIKAT SARKAR,Bharatiya Janata Party i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Bharatiya Janata Party,i Party Wise State Trends Leading In : 0 Won In : 207 Trailing In : 0,Leading In,:,0,Won In,:,207,Trailing In,:,0,30780,14/14,Result Declared
https://results.eci.gov.in/ResultAcGenMay2026/statewiseS254.htm,All India Trinamool Congress,i Party Wise State Trends Leading In : 0 Won In : 80 Trailing In : 0,Leading In,:,0,Won In,:,80,Trailing In,:,0,,,,,,,,,,,,,,,,,,,,
